"group_name","day","para","week","name","type","room","prepod","include","exception"
"БИСО-04-19 10.05.04 (КБ-2)","2","2","2","Математический анализ","лек","348","Вегера Ж.Г.","",""
"БИСО-04-19 10.05.04 (КБ-2)","2","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БИСО-04-19 10.05.04 (КБ-2)","2","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БИСО-04-19 10.05.04 (КБ-2)","3","1","1","Линейная алгебра и аналитическая геометрия","пр","325","Ляшенко В.С.","",""
"БИСО-04-19 10.05.04 (КБ-2)","3","2","1","Линейная алгебра и аналитическая геометрия","пр","325","Ляшенко В.С.","",""
"БИСО-04-19 10.05.04 (КБ-2)","3","4","2","Языки программирования","пр","ИВЦ","Выжигин А.Ю.","",""
"БИСО-04-19 10.05.04 (КБ-2)","3","5","2","Языки программирования","пр","ИВЦ","Выжигин А.Ю.","",""
"БИСО-04-19 10.05.04 (КБ-2)","4","1","1","Иностранный язык","пр","каф","","",""
"БИСО-04-19 10.05.04 (КБ-2)","4","1","2","Иностранный язык","пр","каф","","",""
"БИСО-04-19 10.05.04 (КБ-2)","4","2","1","Информатика","пр","251а","Каленюк И.В.","",""
"БИСО-04-19 10.05.04 (КБ-2)","4","2","2","Информатика","лек","273","Шамин Р.В.","",""
"БИСО-04-19 10.05.04 (КБ-2)","4","3","1","Информатика","пр","251а","Каленюк И.В.","",""
"БИСО-04-19 10.05.04 (КБ-2)","4","3","2","История","пр","375","","",""
"БИСО-04-19 10.05.04 (КБ-2)","5","1","2","Физика","пр","В-410","","",""
"БИСО-04-19 10.05.04 (КБ-2)","5","2","1","Линейная алгебра и аналитическая геометрия","лек","348","Ляшенко В.С.","",""
"БИСО-04-19 10.05.04 (КБ-2)","5","2","2","Физика","пр","В-410","","",""
"БИСО-04-19 10.05.04 (КБ-2)","5","3","1","Линейная алгебра и аналитическая геометрия","лек","348","Ляшенко В.С.","",""
"БИСО-04-19 10.05.04 (КБ-2)","5","3","2","Физика","лр","В-78* В-411","","'2', '6', '10', '14'",""
"БИСО-04-19 10.05.04 (КБ-2)","5","4","2","Физика","лр","В-78* В-411","","'2', '6', '10', '14'",""
"БИСО-04-19 10.05.04 (КБ-2)","6","1","2","Физическая культура и спорт","пр","ФОК","","'12'",""
"БИСО-04-19 10.05.04 (КБ-2)","6","2","2","Языки программирования","лек","273","Филатов В.В.","'12'",""
"БИСО-04-19 10.05.04 (КБ-2)","6","3","1","История","лек","348","Иванова А.Н.","'1', '5', '9', '13'",""
"БИСО-04-19 10.05.04 (КБ-2)","6","3","2","Физика","лек","","","'2', '6', '10', '14'",""
"БИСО-04-19 10.05.04 (КБ-2)","6","4","1","История","лек","348","Иванова А.Н.","'1', '5', '9', '13'",""
"БИСО-04-19 10.05.04 (КБ-2)","6","4","2","Физика","лек","","","'2', '6', '10', '14'",""
"БИСО-05-19 10.05.04 (КБ-2)","1","2","1","Физическая культура и спорт","пр","ФОК","","",""
"БИСО-05-19 10.05.04 (КБ-2)","1","2","2","Физическая культура и спорт","пр","ФОК","","","'10'"
"БИСО-05-19 10.05.04 (КБ-2)","1","3","1","Языки программирования","лек","273","Филатов В.В.","",""
"БИСО-05-19 10.05.04 (КБ-2)","1","3","2","Языки программирования","лек","273","Филатов В.В.","","'10'"
"БИСО-05-19 10.05.04 (КБ-2)","1","4","2","Введение в проф деятельность","пр","328","Пушкин ","'10'",""
"БИСО-05-19 10.05.04 (КБ-2)","1","5","2","Введение в проф деятельность","пр","131","Пушкин ","'8'",""
"БИСО-05-19 10.05.04 (КБ-2)","2","1","1","Физическая культура и спорт","пр","ФОК","","",""
"БИСО-05-19 10.05.04 (КБ-2)","2","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БИСО-05-19 10.05.04 (КБ-2)","2","2","1","Математический анализ","лек","348","Вегера Ж.Г.","",""
"БИСО-05-19 10.05.04 (КБ-2)","2","2","2","Математический анализ","лек","348","Вегера Ж.Г.","",""
"БИСО-05-19 10.05.04 (КБ-2)","2","3","1","Математический анализ","пр","188.2","Вегера Ж.Г.","",""
"БИСО-05-19 10.05.04 (КБ-2)","2","3","2","Математический анализ","пр","188.2","Вегера Ж.Г.","",""
"БИСО-05-19 10.05.04 (КБ-2)","3","1","2","Линейная алгебра и аналитическая геометрия","пр","346","Ляшенко В.С.","",""
"БИСО-05-19 10.05.04 (КБ-2)","3","2","2","Линейная алгебра и аналитическая геометрия","пр","346","Ляшенко В.С.","",""
"БИСО-05-19 10.05.04 (КБ-2)","3","4","1","Языки программирования","пр","ИВЦ","Выжигин А.Ю.","",""
"БИСО-05-19 10.05.04 (КБ-2)","3","5","1","Языки программирования","пр","ИВЦ","Выжигин А.Ю.","",""
"БИСО-05-19 10.05.04 (КБ-2)","4","1","1","Иностранный язык","пр","каф","","",""
"БИСО-05-19 10.05.04 (КБ-2)","4","1","2","Иностранный язык","пр","каф","","",""
"БИСО-05-19 10.05.04 (КБ-2)","4","2","1","Информатика","пр","251а","Каленюк И.В.","",""
"БИСО-05-19 10.05.04 (КБ-2)","4","2","2","Информатика","лек","273","Шамин Р.В.","",""
"БИСО-05-19 10.05.04 (КБ-2)","4","3","1","Информатика","пр","251а","Каленюк И.В.","",""
"БИСО-05-19 10.05.04 (КБ-2)","5","1","2","Физика","пр","В-78*
В-410","","",""
"БИСО-05-19 10.05.04 (КБ-2)","5","2","1","Линейная алгебра и аналитическая геометрия","лек","348","Ляшенко В.С.","",""
"БИСО-05-19 10.05.04 (КБ-2)","5","2","2","Физика","пр","В-78*
В-410","","",""
"БИСО-05-19 10.05.04 (КБ-2)","5","3","1","Линейная алгебра и аналитическая геометрия","лек","348","Ляшенко В.С.","",""
"БИСО-05-19 10.05.04 (КБ-2)","5","3","2","Физика","лр","В-78* В-411","","'4', '8', '12', '16'",""
"БИСО-05-19 10.05.04 (КБ-2)","5","4","1","История","пр","375","","",""
"БИСО-05-19 10.05.04 (КБ-2)","5","4","2","Физика","лр","В-78* В-411","","'4', '8', '12', '16'",""
"БИСО-05-19 10.05.04 (КБ-2)","6","1","2","Физическая культура и спорт","пр","ФОК","","'12'",""
"БИСО-05-19 10.05.04 (КБ-2)","6","2","2","Языки программирования","лек","273","Филатов В.В.","'12'",""
"БИСО-05-19 10.05.04 (КБ-2)","6","3","1","История","лек","348","Иванова А.Н.","'1', '5', '9', '13'",""
"БИСО-05-19 10.05.04 (КБ-2)","6","3","2","Физика","лек","","","'2', '6', '10', '14'",""
"БИСО-05-19 10.05.04 (КБ-2)","6","4","1","История","лек","348","Иванова А.Н.","'1', '5', '9', '13'",""
"БИСО-05-19 10.05.04 (КБ-2)","6","4","2","Физика","лек","","","'2', '6', '10', '14'",""
"БОСО-01-19 40.05.01гп(КБ-13)","1","1","1","Теория государства и права","лек","347","Джинджолия Р.С.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","1","2","1","Экономика","лек","257","Будович Л.С.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","1","3","1","Экономика","пр","257","Будович Л.С.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","1","4","2","Философия","лек","МП-1*
А-61","","","'10'"
"БОСО-01-19 40.05.01гп(КБ-13)","1","5","2","Философия","пр","МП-1*
А-301","","","'10'"
"БОСО-01-19 40.05.01гп(КБ-13)","2","1","1","История государства и права России","лек","347","Олейник С.А.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","2","1","2","Профессиональные навыки и профэтика юриста","лек","249","Тарасов В.Ю.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","2","2","1","Иностранный язык","пр","каф","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","2","2","2","Иностранный язык","пр","каф","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","2","3","1","История государства и права зарубежных стран","пр","369","Корчаго Е.В.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","2","3","2","История государства и права зарубежных стран","пр","369","Корчаго Е.В.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","3","1","1","История государства и права России","пр","417","Олейник С.А.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","3","1","2","Теория государства и права","пр","417","Джинджолия Р.С.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","3","2","1","Физическая культура и спорт","пр","ФОК","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","3","2","2","Физическая культура и спорт","пр","ФОК","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","1","1","История государства и права зарубежных стран","лек","249","Корчаго Е.В.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","1","2","Организационно-управленческая деятельность юриста","лек","249","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","2","1","Введение в специальность","лек","249","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","2","2","Введение в специальность","лек","249","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","3","1","Логика","пр","334","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","3","2","Логика","пр","260","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","4","1","Профессиональные навыки и профэтика юриста","пр","260","Тарасов В.Ю.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","4","4","2","Профессиональные навыки и профэтика юриста","пр","260","Тарасов В.Ю.","",""
"БОСО-01-19 40.05.01гп(КБ-13)","5","1","1","Организационно-управленческая деятельность юриста","пр","426а","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","5","1","2","Организационно-управленческая деятельность юриста","пр","426а","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","5","2","1","Физическая культура и спорт","пр","ФОК","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","5","2","2","Физическая культура и спорт","пр","ФОК","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","5","3","1","Введение в специальность","пр","259","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","5","3","2","Введение в специальность","пр","259","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","6","1","1","Логика","лек","273","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","6","2","1","Психология и педагогика","лек","348","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","6","2","2","Философия","пр","МП-1*
А-301","","'14'",""
"БОСО-01-19 40.05.01гп(КБ-13)","6","3","1","Психология и педагогика","пр","425","","",""
"БОСО-01-19 40.05.01гп(КБ-13)","6","3","2","Философия","лек","МП-1*
А-61","","'14'",""
"БОСО-02-19 40.05.01гп(КБ-13)","1","1","1","Теория государства и права","лек","347","Джинджолия Р.С.","",""
"БОСО-02-19 40.05.01гп(КБ-13)","1","2","1","Экономика","лек","257","Будович Л.С.","",""
"БОСО-02-19 40.05.01гп(КБ-13)","1","3","1","Экономика","пр","257","Будович Л.С.","",""
"БОСО-02-19 40.05.01гп(КБ-13)","1","4","1","Психология и педагогика","пр","369","","",""
"БОСО-02-19 40.05.01гп(КБ-13)","1","4","2","Философия","лек","МП-1*
А-61","","","'10'"
